company_id,type,rule_id,text,confidence_pct
BAJAJFINSV,Pro,P0,Stable market position within Nifty 100.,61.0
BAJAJFINSV,Con,C1,High Debt-to-Equity ratio of 4.57,100.0
BAJAJFINSV,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BAJAJFINSV,Pro,P0,Stable market position within Nifty 100.,61.0
BAJAJFINSV,Con,C1,High Debt-to-Equity ratio of 4.79,100.0
BAJAJFINSV,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BAJAJFINSV,Pro,P0,Stable market position within Nifty 100.,61.0
BAJAJFINSV,Con,C1,High Debt-to-Equity ratio of 4.66,100.0
BAJAJFINSV,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BAJAJHLDNG,Pro,P0,Stable market position within Nifty 100.,61.0
BAJAJHLDNG,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BAJAJHLDNG,Pro,P0,Stable market position within Nifty 100.,61.0
BAJAJHLDNG,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BAJAJHLDNG,Pro,P0,Stable market position within Nifty 100.,61.0
BAJAJHLDNG,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BAJAJHLDNG,Pro,P0,Stable market position within Nifty 100.,61.0
BAJAJHLDNG,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BAJAJHLDNG,Pro,P0,Stable market position within Nifty 100.,61.0
BAJAJHLDNG,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BAJAJHLDNG,Pro,P0,Stable market position within Nifty 100.,61.0
BAJAJHLDNG,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BAJAJHLDNG,Pro,P0,Stable market position within Nifty 100.,61.0
BAJAJHLDNG,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BAJAJHLDNG,Pro,P0,Stable market position within Nifty 100.,61.0
BAJAJHLDNG,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BAJAJHLDNG,Pro,P0,Stable market position within Nifty 100.,61.0
BAJAJHLDNG,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BAJAJHLDNG,Pro,P0,Stable market position within Nifty 100.,61.0
BAJAJHLDNG,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BAJAJHLDNG,Pro,P0,Stable market position within Nifty 100.,61.0
BAJAJHLDNG,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BAJAJHLDNG,Pro,P0,Stable market position within Nifty 100.,61.0
BAJAJHLDNG,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BAJAJHLDNG,Pro,P0,Stable market position within Nifty 100.,61.0
BAJAJHLDNG,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BAJFINANCE,Pro,P0,Stable market position within Nifty 100.,61.0
BAJFINANCE,Con,C1,High Debt-to-Equity ratio of 5.55,100.0
BAJFINANCE,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BAJFINANCE,Pro,P0,Stable market position within Nifty 100.,61.0
BAJFINANCE,Con,C1,High Debt-to-Equity ratio of 4.99,100.0
BAJFINANCE,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BAJFINANCE,Pro,P0,Stable market position within Nifty 100.,61.0
BAJFINANCE,Con,C1,High Debt-to-Equity ratio of 5.13,100.0
BAJFINANCE,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BAJFINANCE,Pro,P0,Stable market position within Nifty 100.,61.0
BAJFINANCE,Con,C1,High Debt-to-Equity ratio of 4.20,100.0
BAJFINANCE,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BAJFINANCE,Pro,P0,Stable market position within Nifty 100.,61.0
BAJFINANCE,Con,C1,High Debt-to-Equity ratio of 5.16,100.0
BAJFINANCE,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BAJFINANCE,Pro,P0,Stable market position within Nifty 100.,61.0
BAJFINANCE,Con,C1,High Debt-to-Equity ratio of 4.02,100.0
BAJFINANCE,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BAJFINANCE,Pro,P0,Stable market position within Nifty 100.,61.0
BAJFINANCE,Con,C1,High Debt-to-Equity ratio of 3.57,100.0
BAJFINANCE,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BAJFINANCE,Pro,P0,Stable market position within Nifty 100.,61.0
BAJFINANCE,Con,C1,High Debt-to-Equity ratio of 3.78,100.0
BAJFINANCE,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BAJFINANCE,Pro,P0,Stable market position within Nifty 100.,61.0
BAJFINANCE,Con,C1,High Debt-to-Equity ratio of 3.99,100.0
BAJFINANCE,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BAJFINANCE,Pro,P0,Stable market position within Nifty 100.,61.0
BAJFINANCE,Con,C1,High Debt-to-Equity ratio of 3.82,100.0
BAJFINANCE,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BAJFINANCE,Pro,P0,Stable market position within Nifty 100.,61.0
BAJFINANCE,Con,C1,High Debt-to-Equity ratio of 3.74,100.0
BAJFINANCE,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BANKBARODA,Pro,P0,Stable market position within Nifty 100.,61.0
BANKBARODA,Con,C1,High Debt-to-Equity ratio of 15.30,100.0
BANKBARODA,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BANKBARODA,Pro,P0,Stable market position within Nifty 100.,61.0
BANKBARODA,Con,C1,High Debt-to-Equity ratio of 16.30,100.0
BANKBARODA,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BANKBARODA,Pro,P0,Stable market position within Nifty 100.,61.0
BANKBARODA,Con,C1,High Debt-to-Equity ratio of 15.84,100.0
BANKBARODA,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BANKBARODA,Pro,P0,Stable market position within Nifty 100.,61.0
BANKBARODA,Con,C1,High Debt-to-Equity ratio of 14.60,100.0
BANKBARODA,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BANKBARODA,Pro,P0,Stable market position within Nifty 100.,61.0
BANKBARODA,Con,C1,High Debt-to-Equity ratio of 15.06,100.0
BANKBARODA,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BANKBARODA,Pro,P0,Stable market position within Nifty 100.,61.0
BANKBARODA,Con,C1,High Debt-to-Equity ratio of 14.44,100.0
BANKBARODA,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BANKBARODA,Pro,P0,Stable market position within Nifty 100.,61.0
BANKBARODA,Con,C1,High Debt-to-Equity ratio of 13.35,100.0
BANKBARODA,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BANKBARODA,Pro,P0,Stable market position within Nifty 100.,61.0
BANKBARODA,Con,C1,High Debt-to-Equity ratio of 14.05,100.0
BANKBARODA,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BANKBARODA,Pro,P0,Stable market position within Nifty 100.,61.0
BANKBARODA,Con,C1,High Debt-to-Equity ratio of 12.95,100.0
BANKBARODA,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BANKBARODA,Pro,P0,Stable market position within Nifty 100.,61.0
BANKBARODA,Con,C1,High Debt-to-Equity ratio of 12.90,100.0
BANKBARODA,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BANKBARODA,Pro,P0,Stable market position within Nifty 100.,61.0
BANKBARODA,Con,C1,High Debt-to-Equity ratio of 12.78,100.0
BANKBARODA,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BANKBARODA,Pro,P0,Stable market position within Nifty 100.,61.0
BANKBARODA,Con,C1,High Debt-to-Equity ratio of 12.14,100.0
BANKBARODA,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BEL,Pro,P0,Stable market position within Nifty 100.,61.0
BEL,Con,C1,High Debt-to-Equity ratio of 4.00,100.0
BEL,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BEL,Pro,P0,Stable market position within Nifty 100.,61.0
BEL,Con,C1,High Debt-to-Equity ratio of 3.00,100.0
BEL,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BEL,Pro,P0,Stable market position within Nifty 100.,61.0
BEL,Con,C1,High Debt-to-Equity ratio of 3.71,100.0
BEL,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BEL,Pro,P0,Stable market position within Nifty 100.,61.0
BEL,Con,C1,High Debt-to-Equity ratio of 2.08,81.66666666666667
BEL,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BEL,Pro,P0,Stable market position within Nifty 100.,61.0
BEL,Con,C1,High Debt-to-Equity ratio of 1.93,78.66666666666667
BEL,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BEL,Pro,P0,Stable market position within Nifty 100.,61.0
BEL,Con,C1,High Debt-to-Equity ratio of 1.55,70.96774193548387
BEL,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BEL,Pro,P0,Stable market position within Nifty 100.,61.0
BEL,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BEL,Pro,P0,Stable market position within Nifty 100.,61.0
BEL,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BEL,Pro,P0,Stable market position within Nifty 100.,61.0
BEL,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BEL,Pro,P0,Stable market position within Nifty 100.,61.0
BEL,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BEL,Pro,P0,Stable market position within Nifty 100.,61.0
BEL,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BEL,Pro,P0,Stable market position within Nifty 100.,61.0
BEL,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BEL,Pro,P0,Stable market position within Nifty 100.,61.0
BEL,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BHARTIARTL,Pro,P0,Stable market position within Nifty 100.,61.0
BHARTIARTL,Con,C1,High Debt-to-Equity ratio of 1.33,66.52358809268311
BHARTIARTL,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BHARTIARTL,Pro,P0,Stable market position within Nifty 100.,61.0
BHARTIARTL,Con,C1,High Debt-to-Equity ratio of 1.27,65.40196800321307
BHARTIARTL,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BHARTIARTL,Pro,P0,Stable market position within Nifty 100.,61.0
BHARTIARTL,Con,C1,High Debt-to-Equity ratio of 2.10,81.94132287502828
BHARTIARTL,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BHARTIARTL,Pro,P0,Stable market position within Nifty 100.,61.0
BHARTIARTL,Con,C1,High Debt-to-Equity ratio of 1.51,70.14707203834057
BHARTIARTL,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BHARTIARTL,Pro,P0,Stable market position within Nifty 100.,61.0
BHARTIARTL,Con,C1,High Debt-to-Equity ratio of 1.59,71.8093007397305
BHARTIARTL,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BHARTIARTL,Pro,P0,Stable market position within Nifty 100.,61.0
BHARTIARTL,Con,C1,High Debt-to-Equity ratio of 1.60,72.0224347450924
BHARTIARTL,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BHARTIARTL,Pro,P0,Stable market position within Nifty 100.,61.0
BHARTIARTL,Con,C1,High Debt-to-Equity ratio of 1.76,75.12257956120577
BHARTIARTL,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BHARTIARTL,Pro,P0,Stable market position within Nifty 100.,61.0
BHARTIARTL,Con,C1,High Debt-to-Equity ratio of 1.92,78.42841402553633
BHARTIARTL,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BHARTIARTL,Pro,P0,Stable market position within Nifty 100.,61.0
BHARTIARTL,Con,C1,High Debt-to-Equity ratio of 2.76,95.22534900683596
BHARTIARTL,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BHARTIARTL,Pro,P0,Stable market position within Nifty 100.,61.0
BHARTIARTL,Con,C1,High Debt-to-Equity ratio of 2.55,90.98957237731767
BHARTIARTL,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BHARTIARTL,Pro,P0,Stable market position within Nifty 100.,61.0
BHARTIARTL,Con,C1,High Debt-to-Equity ratio of 2.91,98.28036563825535
BHARTIARTL,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BHARTIARTL,Pro,P0,Stable market position within Nifty 100.,61.0
BHARTIARTL,Con,C1,High Debt-to-Equity ratio of 2.61,92.18944794780862
BHARTIARTL,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BHARTIARTL,Pro,P0,Stable market position within Nifty 100.,61.0
BHARTIARTL,Con,C1,High Debt-to-Equity ratio of 2.59,91.79016739764404
BHARTIARTL,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BHEL,Pro,P0,Stable market position within Nifty 100.,61.0
BHEL,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BHEL,Pro,P0,Stable market position within Nifty 100.,61.0
BHEL,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BHEL,Pro,P0,Stable market position within Nifty 100.,61.0
BHEL,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BHEL,Pro,P0,Stable market position within Nifty 100.,61.0
BHEL,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BHEL,Pro,P0,Stable market position within Nifty 100.,61.0
BHEL,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BHEL,Pro,P0,Stable market position within Nifty 100.,61.0
BHEL,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BHEL,Pro,P0,Stable market position within Nifty 100.,61.0
BHEL,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BHEL,Pro,P0,Stable market position within Nifty 100.,61.0
BHEL,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BHEL,Pro,P0,Stable market position within Nifty 100.,61.0
BHEL,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BHEL,Pro,P0,Stable market position within Nifty 100.,61.0
BHEL,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BHEL,Pro,P0,Stable market position within Nifty 100.,61.0
BHEL,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BHEL,Pro,P0,Stable market position within Nifty 100.,61.0
BHEL,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BHEL,Pro,P0,Stable market position within Nifty 100.,61.0
BHEL,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BOSCHLTD,Pro,P0,Stable market position within Nifty 100.,61.0
BOSCHLTD,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BOSCHLTD,Pro,P0,Stable market position within Nifty 100.,61.0
BOSCHLTD,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BOSCHLTD,Pro,P0,Stable market position within Nifty 100.,61.0
BOSCHLTD,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BOSCHLTD,Pro,P0,Stable market position within Nifty 100.,61.0
BOSCHLTD,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BOSCHLTD,Pro,P0,Stable market position within Nifty 100.,61.0
BOSCHLTD,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BOSCHLTD,Pro,P0,Stable market position within Nifty 100.,61.0
BOSCHLTD,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BOSCHLTD,Pro,P0,Stable market position within Nifty 100.,61.0
BOSCHLTD,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BOSCHLTD,Pro,P0,Stable market position within Nifty 100.,61.0
BOSCHLTD,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BOSCHLTD,Pro,P0,Stable market position within Nifty 100.,61.0
BOSCHLTD,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BOSCHLTD,Pro,P0,Stable market position within Nifty 100.,61.0
BOSCHLTD,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BOSCHLTD,Pro,P0,Stable market position within Nifty 100.,61.0
BOSCHLTD,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BOSCHLTD,Pro,P0,Stable market position within Nifty 100.,61.0
BOSCHLTD,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BOSCHLTD,Pro,P0,Stable market position within Nifty 100.,61.0
BOSCHLTD,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BPCL,Pro,P0,Stable market position within Nifty 100.,61.0
BPCL,Con,C1,High Debt-to-Equity ratio of 1.98,79.53144560357674
BPCL,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BPCL,Pro,P0,Stable market position within Nifty 100.,61.0
BPCL,Con,C1,High Debt-to-Equity ratio of 1.71,74.10699588477365
BPCL,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BPCL,Pro,P0,Stable market position within Nifty 100.,61.0
BPCL,Con,C1,High Debt-to-Equity ratio of 1.13,62.59728747451467
BPCL,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BPCL,Pro,P0,Stable market position within Nifty 100.,61.0
BPCL,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BPCL,Pro,P0,Stable market position within Nifty 100.,61.0
BPCL,Con,C1,High Debt-to-Equity ratio of 1.16,63.18375028391577
BPCL,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BPCL,Pro,P0,Stable market position within Nifty 100.,61.0
BPCL,Con,C1,High Debt-to-Equity ratio of 1.03,60.56801114175701
BPCL,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BPCL,Pro,P0,Stable market position within Nifty 100.,61.0
BPCL,Con,C1,High Debt-to-Equity ratio of 1.16,63.133754675609445
BPCL,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BPCL,Pro,P0,Stable market position within Nifty 100.,61.0
BPCL,Con,C1,High Debt-to-Equity ratio of 1.79,75.84583378955436
BPCL,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BPCL,Pro,P0,Stable market position within Nifty 100.,61.0
BPCL,Con,C1,High Debt-to-Equity ratio of 1.02,60.36485855662403
BPCL,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BPCL,Pro,P0,Stable market position within Nifty 100.,61.0
BPCL,Con,C1,High Debt-to-Equity ratio of 1.24,64.8661978614777
BPCL,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BPCL,Pro,P0,Stable market position within Nifty 100.,61.0
BPCL,Con,C1,High Debt-to-Equity ratio of 1.30,65.92429281416987
BPCL,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BPCL,Pro,P0,Stable market position within Nifty 100.,61.0
BPCL,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BPCL,Pro,P0,Stable market position within Nifty 100.,61.0
BPCL,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BRITANNIA,Pro,P0,Stable market position within Nifty 100.,61.0
BRITANNIA,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BRITANNIA,Pro,P0,Stable market position within Nifty 100.,61.0
BRITANNIA,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BRITANNIA,Pro,P0,Stable market position within Nifty 100.,61.0
BRITANNIA,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BRITANNIA,Pro,P0,Stable market position within Nifty 100.,61.0
BRITANNIA,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BRITANNIA,Pro,P0,Stable market position within Nifty 100.,61.0
BRITANNIA,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BRITANNIA,Pro,P0,Stable market position within Nifty 100.,61.0
BRITANNIA,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BRITANNIA,Pro,P0,Stable market position within Nifty 100.,61.0
BRITANNIA,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BRITANNIA,Pro,P0,Stable market position within Nifty 100.,61.0
BRITANNIA,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BRITANNIA,Pro,P0,Stable market position within Nifty 100.,61.0
BRITANNIA,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BRITANNIA,Pro,P0,Stable market position within Nifty 100.,61.0
BRITANNIA,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BRITANNIA,Pro,P0,Stable market position within Nifty 100.,61.0
BRITANNIA,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BRITANNIA,Pro,P0,Stable market position within Nifty 100.,61.0
BRITANNIA,Con,C2,Sub-par Return on Equity (< 8%).,75.0
BRITANNIA,Pro,P0,Stable market position within Nifty 100.,61.0
BRITANNIA,Con,C2,Sub-par Return on Equity (< 8%).,75.0
CANBK,Pro,P0,Stable market position within Nifty 100.,61.0
CANBK,Con,C1,High Debt-to-Equity ratio of 14.94,100.0
CANBK,Con,C2,Sub-par Return on Equity (< 8%).,75.0
CANBK,Pro,P0,Stable market position within Nifty 100.,61.0
CANBK,Con,C1,High Debt-to-Equity ratio of 14.84,100.0
CANBK,Con,C2,Sub-par Return on Equity (< 8%).,75.0
CANBK,Pro,P0,Stable market position within Nifty 100.,61.0
CANBK,Con,C1,High Debt-to-Equity ratio of 15.37,100.0
CANBK,Con,C2,Sub-par Return on Equity (< 8%).,75.0
CANBK,Pro,P0,Stable market position within Nifty 100.,61.0
CANBK,Con,C1,High Debt-to-Equity ratio of 15.63,100.0
CANBK,Con,C2,Sub-par Return on Equity (< 8%).,75.0
CANBK,Pro,P0,Stable market position within Nifty 100.,61.0
CANBK,Con,C1,High Debt-to-Equity ratio of 15.42,100.0
CANBK,Con,C2,Sub-par Return on Equity (< 8%).,75.0
CANBK,Pro,P0,Stable market position within Nifty 100.,61.0
CANBK,Con,C1,High Debt-to-Equity ratio of 15.28,100.0
CANBK,Con,C2,Sub-par Return on Equity (< 8%).,75.0
CANBK,Pro,P0,Stable market position within Nifty 100.,61.0
CANBK,Con,C1,High Debt-to-Equity ratio of 16.99,100.0
CANBK,Con,C2,Sub-par Return on Equity (< 8%).,75.0
CANBK,Pro,P0,Stable market position within Nifty 100.,61.0
CANBK,Con,C1,High Debt-to-Equity ratio of 16.22,100.0
CANBK,Con,C2,Sub-par Return on Equity (< 8%).,75.0
CANBK,Pro,P0,Stable market position within Nifty 100.,61.0
CANBK,Con,C1,High Debt-to-Equity ratio of 17.00,100.0
CANBK,Con,C2,Sub-par Return on Equity (< 8%).,75.0
CANBK,Pro,P0,Stable market position within Nifty 100.,61.0
CANBK,Con,C1,High Debt-to-Equity ratio of 16.19,100.0
CANBK,Con,C2,Sub-par Return on Equity (< 8%).,75.0
CANBK,Pro,P0,Stable market position within Nifty 100.,61.0
CANBK,Con,C1,High Debt-to-Equity ratio of 15.85,100.0
CANBK,Con,C2,Sub-par Return on Equity (< 8%).,75.0
CANBK,Pro,P0,Stable market position within Nifty 100.,61.0
CANBK,Con,C1,High Debt-to-Equity ratio of 14.87,100.0
CANBK,Con,C2,Sub-par Return on Equity (< 8%).,75.0
CHOLAFIN,Pro,P0,Stable market position within Nifty 100.,61.0
CHOLAFIN,Con,C1,High Debt-to-Equity ratio of 7.82,100.0
CHOLAFIN,Con,C2,Sub-par Return on Equity (< 8%).,75.0
CHOLAFIN,Pro,P0,Stable market position within Nifty 100.,61.0
CHOLAFIN,Con,C1,High Debt-to-Equity ratio of 7.90,100.0
CHOLAFIN,Con,C2,Sub-par Return on Equity (< 8%).,75.0
CHOLAFIN,Pro,P0,Stable market position within Nifty 100.,61.0
CHOLAFIN,Con,C1,High Debt-to-Equity ratio of 7.46,100.0
CHOLAFIN,Con,C2,Sub-par Return on Equity (< 8%).,75.0
CHOLAFIN,Pro,P0,Stable market position within Nifty 100.,61.0
CHOLAFIN,Con,C1,High Debt-to-Equity ratio of 6.14,100.0
CHOLAFIN,Con,C2,Sub-par Return on Equity (< 8%).,75.0
CHOLAFIN,Pro,P0,Stable market position within Nifty 100.,61.0
CHOLAFIN,Con,C1,High Debt-to-Equity ratio of 5.60,100.0
CHOLAFIN,Con,C2,Sub-par Return on Equity (< 8%).,75.0
CHOLAFIN,Pro,P0,Stable market position within Nifty 100.,61.0
CHOLAFIN,Con,C1,High Debt-to-Equity ratio of 7.48,100.0
CHOLAFIN,Con,C2,Sub-par Return on Equity (< 8%).,75.0
CHOLAFIN,Pro,P0,Stable market position within Nifty 100.,61.0
CHOLAFIN,Con,C1,High Debt-to-Equity ratio of 8.15,100.0
CHOLAFIN,Con,C2,Sub-par Return on Equity (< 8%).,75.0
CHOLAFIN,Pro,P0,Stable market position within Nifty 100.,61.0
CHOLAFIN,Con,C1,High Debt-to-Equity ratio of 6.71,100.0
CHOLAFIN,Con,C2,Sub-par Return on Equity (< 8%).,75.0
CHOLAFIN,Pro,P0,Stable market position within Nifty 100.,61.0
CHOLAFIN,Con,C1,High Debt-to-Equity ratio of 6.64,100.0
CHOLAFIN,Con,C2,Sub-par Return on Equity (< 8%).,75.0
CHOLAFIN,Pro,P0,Stable market position within Nifty 100.,61.0
CHOLAFIN,Con,C1,High Debt-to-Equity ratio of 5.88,100.0
CHOLAFIN,Con,C2,Sub-par Return on Equity (< 8%).,75.0
CHOLAFIN,Pro,P0,Stable market position within Nifty 100.,61.0
CHOLAFIN,Con,C1,High Debt-to-Equity ratio of 6.79,100.0
CHOLAFIN,Con,C2,Sub-par Return on Equity (< 8%).,75.0
CHOLAFIN,Pro,P0,Stable market position within Nifty 100.,61.0
CHOLAFIN,Con,C1,High Debt-to-Equity ratio of 6.86,100.0
CHOLAFIN,Con,C2,Sub-par Return on Equity (< 8%).,75.0
CHOLAFIN,Pro,P0,Stable market position within Nifty 100.,61.0
CHOLAFIN,Con,C1,High Debt-to-Equity ratio of 7.38,100.0
CHOLAFIN,Con,C2,Sub-par Return on Equity (< 8%).,75.0
CIPLA,Pro,P0,Stable market position within Nifty 100.,61.0
CIPLA,Con,C2,Sub-par Return on Equity (< 8%).,75.0
CIPLA,Pro,P0,Stable market position within Nifty 100.,61.0
CIPLA,Con,C2,Sub-par Return on Equity (< 8%).,75.0
CIPLA,Pro,P0,Stable market position within Nifty 100.,61.0
CIPLA,Con,C2,Sub-par Return on Equity (< 8%).,75.0
CIPLA,Pro,P0,Stable market position within Nifty 100.,61.0
CIPLA,Con,C2,Sub-par Return on Equity (< 8%).,75.0
CIPLA,Pro,P0,Stable market position within Nifty 100.,61.0
CIPLA,Con,C2,Sub-par Return on Equity (< 8%).,75.0
CIPLA,Pro,P0,Stable market position within Nifty 100.,61.0
CIPLA,Con,C2,Sub-par Return on Equity (< 8%).,75.0
CIPLA,Pro,P0,Stable market position within Nifty 100.,61.0
CIPLA,Con,C2,Sub-par Return on Equity (< 8%).,75.0
CIPLA,Pro,P0,Stable market position within Nifty 100.,61.0
CIPLA,Con,C2,Sub-par Return on Equity (< 8%).,75.0
CIPLA,Pro,P0,Stable market position within Nifty 100.,61.0
CIPLA,Con,C2,Sub-par Return on Equity (< 8%).,75.0
CIPLA,Pro,P0,Stable market position within Nifty 100.,61.0
CIPLA,Con,C2,Sub-par Return on Equity (< 8%).,75.0
CIPLA,Pro,P0,Stable market position within Nifty 100.,61.0
CIPLA,Con,C2,Sub-par Return on Equity (< 8%).,75.0
CIPLA,Pro,P0,Stable market position within Nifty 100.,61.0
CIPLA,Con,C2,Sub-par Return on Equity (< 8%).,75.0
CIPLA,Pro,P0,Stable market position within Nifty 100.,61.0
CIPLA,Con,C2,Sub-par Return on Equity (< 8%).,75.0
COALINDIA,Pro,P0,Stable market position within Nifty 100.,61.0
COALINDIA,Con,C2,Sub-par Return on Equity (< 8%).,75.0
COALINDIA,Pro,P0,Stable market position within Nifty 100.,61.0
COALINDIA,Con,C2,Sub-par Return on Equity (< 8%).,75.0
COALINDIA,Pro,P0,Stable market position within Nifty 100.,61.0
COALINDIA,Con,C2,Sub-par Return on Equity (< 8%).,75.0
COALINDIA,Pro,P0,Stable market position within Nifty 100.,61.0
COALINDIA,Con,C2,Sub-par Return on Equity (< 8%).,75.0
COALINDIA,Pro,P0,Stable market position within Nifty 100.,61.0
COALINDIA,Con,C2,Sub-par Return on Equity (< 8%).,75.0
COALINDIA,Pro,P0,Stable market position within Nifty 100.,61.0
COALINDIA,Con,C2,Sub-par Return on Equity (< 8%).,75.0
COALINDIA,Pro,P0,Stable market position within Nifty 100.,61.0
